COL,DEPT,CRN,CRS_NO,TITLE,SECT,TYPE_,CAMP,ENROL,INSTR_ID,INSTRUCTOR,EXAM_DATE,START_TIME,END_TIME,COURSE_TYPE,COURSE_CLASS
2,SOCI,20815,204102,UAE Society,11A,LEC,UOS,156,101987,Fatma A. D. Algharbawi,29/04/2024,16:00PM,18:00PM,Uni_Requirement,Year1
3,BUSP,20681,302254,Business Communication,1,LEC,MAM,64,10368,Ghaida Adnan Kaziha,04/05/2024,08:30AM,10:30AM,General,Year2
3,BUSP,20685,302361,Operat. and Supply Chain Mgt.,51,LEC,MAW,55,102132,Usha  Ramanathan,05/05/2024,08:30AM,10:30AM,General,Year3
1,JURF,23393,103225,Islamic Economic & Fin. System,51,LEC,MAW,10,101762,Madou Gaye Sylla,08/05/2024,08:30AM,10:30AM,General,Year2
2,ENGL,20167,202111,Basic English,51,LEC,UOS,32,10158,Fadwa Mahmoud Sleiman,11/05/2024,08:30AM,10:30AM,Uni_Requirement,Year1
2,ENGL,20106,202130,French Language,52,LEC,UOS,28,101807,Chiraz  Anane,29/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
4,EECE,20099,402353,Electronic Circuits,11,LEC,UOS,38,10266,Ahmed Elsayed El Wakil,05/05/2024,08:30AM,10:30AM,General,Year3
4,CIVL,20148,401142,Man and The Environment,13A,LEC,UOS,89,10974,Ali  Tahmaz,01/05/2024,08:30AM,10:30AM,Uni_Requirement,Year1
4,CIVL,20150,401142,Man and The Environment,15A,LEC,UOS,84,10218,Faiza Sh. Naser,01/05/2024,08:30AM,10:30AM,Uni_Requirement,Year1
2,INRE,20355,205345,International Political Econ.,11,LEC,UOS,61,101460,Abdelrahman Ahmed Abdelrahman,14/05/2024,08:30AM,10:30AM,General,Year3
14,MATH,20205,1440211,Linear Algebra I,1,LEC,MAM,18,10311,Ali Mohamed Jaballah,05/05/2024,08:30AM,10:30AM,General,Year2
7,FNAR,23682,700333,Research Methodology in A & D,12,LEC,FAM,22,101942,Luigi  De Giosa,14/05/2024,08:30AM,10:30AM,General,Year3
8,PUBL,24088,807222,Effective Presentation &Speech,501,LEB,DHW,18,P-3055,Mohamed Hassan Abdelzaher Hassan,09/05/2024,08:30AM,10:30AM,General,Year2
4,MECH,24221,408171,Intro to Chem. & Water Desal.,11,LEB,UOS,15,101951,Mohd  Sobri Bin Takriff,13/05/2024,08:30AM,10:30AM,General,Year1
8,MASS,24248,808214,Photojournalism,11,LEB,UOS,19,101478,Chinyeaka Ogadimma  Emenyeonu,11/05/2024,08:30AM,10:30AM,General,Year2
2,IEP,21257,11114,Speaking Skills,11,LEC,UOS,15,10613,Amal KH. Thabet,05/05/2024,08:30AM,10:30AM,General,Year1
14,APHY,21354,1430107,Physics for Health Sci,74L,LAB,MDM,25,101108,Saja  Abdulhadi,12/05/2024,08:30AM,10:30AM,General,Year1
2,IEP,21275,13000,Remedial English,11,LEC,UOS,61,10740,Mohammad Amir Samimi,08/05/2024,08:30AM,10:30AM,General,Year3
1,JURF,23521,103323,Jur. of Transaction(2),1,LEC,MAM,6,101036,Hassan  Al Rifai,12/05/2024,08:30AM,10:30AM,General,Year3
3,BUSP,23859,302250,Legal Environment of Business,12,LEC,UOS,45,101932,Attila  Sipos,12/05/2024,08:30AM,10:30AM,General,Year2
2,HISL,24234,203241,European Medieval History,105,LEC,DHW,53,P-2819,Mini  Bounama,09/05/2024,08:30AM,10:30AM,General,Year2
8,PUBL,24071,807228,Social Media,81,LEB,KOW,14,P-3081,Najat Fawzy R Alsaied,07/05/2024,08:30AM,10:30AM,General,Year2
2,IEP,21138,12102,Intensive English Preparatory3,51,LEC,MAW,18,10159,Shabnam  Fatima,04/05/2024,08:30AM,10:30AM,General,Year2
2,IEP,21138,12102,Intensive English Preparatory3,51,LEC,MAW,18,10740,Mohammad Amir Samimi,04/05/2024,08:30AM,10:30AM,General,Year2
5,CLNU,21217,507361,Diet Planning and Disease(1),71,LEC,MDM,33,10818,Mona Shareif Hashem,13/05/2024,08:30AM,10:30AM,General,Year3
2,IEP,21218,11112,Reading Skills,12,LEC,UOS,35,10663,Amira Husein Traish,07/05/2024,08:30AM,10:30AM,General,Year1
14,APHY,21126,1430107,Physics for Health Sci,52L,LAB,MAW,20,101505,Abdulraheem mohamed Khudada Mohamed,12/05/2024,08:30AM,10:30AM,General,Year1
14,APHY,21168,1430107,Physics for Health Sci,12L,LAB,UOS,21,101505,Abdulraheem mohamed Khudada Mohamed,12/05/2024,08:30AM,10:30AM,General,Year1
15,COSC,23366,1501366,Software Engineering,12,LEC,UOS,40,101104,Manar  Abu Talib,07/05/2024,08:30AM,10:30AM,General,Year3
3,FNEC,21071,308450,Money and Banking,11,LEC,UOS,34,102034,MD  Mahfuzur Rahman,14/05/2024,08:30AM,10:30AM,General,Year4
3,BUSP,21715,302344,Logistics and SC Modeling,11,LEC,UOS,46,101914,Mohamed D. A. Shamout,11/05/2024,08:30AM,10:30AM,General,Year3
2,ARAB,21641,201102,Arabic Language,17B,LEC,UOS,89,101738,Anas Abbas Idan,28/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
4,SREE,21598,406200,Thermodynamics,11,LEC,UOS,39,101025,Shek Atiqure Rahman,14/05/2024,08:30AM,10:30AM,General,Year2
2,IEP,24420,13000,Remedial English,12,LEC,UOS,19,10740,Mohammad Amir Samimi,08/05/2024,08:30AM,10:30AM,General,Year3
11,MDCH,22248,1101113,Chemistry for Pharmacy,71L,LAB,MDM,30,10970,Hamadeh  (M. Khier) Tarazi,14/05/2024,08:30AM,10:30AM,General,Year1
11,PHCS,22229,1103412,Pharmaceutics II B,73L,TUT,MDM,33,P-3120,Muna Bassam Suleiman Najm,06/05/2024,08:30AM,10:30AM,General,Year4
5,PHTH,22134,505262,Assessment in Physiotherapy,71L,LAB,MDM,34,101986,Amal Lahcen Ahbouch,09/05/2024,08:30AM,10:30AM,General,Year2
5,PHTH,22244,505360,Physiotherapy for Neurological,71L,LAB,MDM,28,102174,Muhammed Ayas  Kalla Puthiyaveettil,14/05/2024,08:30AM,10:30AM,General,Year3
5,PHTH,22201,505265,Anatomy(2),71,LEC,MDM,94,101774,Muna N Kadhom,08/05/2024,08:30AM,10:30AM,General,Year2
4,MECH,22466,408150,Engineering Graphics Design,11,LEC,UOS,24,101488,Khalil Abdelrazek Khalil Abdelmawgoud,06/05/2024,08:30AM,10:30AM,General,Year1
2,HISL,22432,203430,History of Islamic Thought,11,LEC,UOS,9,10774,Nadjib  ben kheira,11/05/2024,08:30AM,10:30AM,General,Year4
5,PHTH,22346,505462,Selected Topics in PT,71,LEC,MDM,81,102071,Walid Kamal Mohamed Abdelbaset,12/05/2024,08:30AM,10:30AM,General,Year4
4,MECH,22331,408440,Mechanical System Design,11,LEC,UOS,28,101553,Hussien Ali Hussien,08/05/2024,08:30AM,10:30AM,General,Year4
5,HSGN,22268,500160,Human Anatomy and Physiology,79L,LAB,MDM,28,101988,Gayathri  Arumughan,05/05/2024,08:30AM,10:30AM,General,Year1
5,HSGN,22270,500160,Human Anatomy and Physiology,80L,LAB,MDM,29,10913,Hilda Mahmoud Allam,05/05/2024,08:30AM,10:30AM,General,Year1
8,PUBL,24137,807225,Online Public Relations-E,91,LEB,KUW,9,P-1810,Humaid Jasim Humaid Alsuwaiji Alzaabi,06/05/2024,08:30AM,10:30AM,General,Year2
11,PHPR,23703,1102360,Integ. Pharma. & Therap. IIA,71,LEC,MDM,79,101911,Ahmed Yusuf Ahmed Alhusban,06/05/2024,08:30AM,10:30AM,General,Year3
11,PHCS,24439,1103412,Pharmaceutics II B,74L,TUT,MDM,52,P-3120,Muna Bassam Suleiman Najm,06/05/2024,08:30AM,10:30AM,General,Year4
14,MATH,22916,1440163,Calc. I for Health Sc.,12T,LEC,UOS,24,10311,Ali Mohamed Jaballah,08/05/2024,08:30AM,10:30AM,General,Year1
5,ENVH,23016,506361,Env.& Occp. Hyg. Measu. & Inst,72L,LAB,MDM,19,102144,Ahmad Rasdan Bin Ismail,04/05/2024,08:30AM,10:30AM,General,Year3
6,PBLW,23298,602372,Admin. Decisions and Contracts,51,LEB,MAW,5,101968,Eman Ahmed Abdelrahman Abdalla Alabdouli,13/05/2024,08:30AM,10:30AM,General,Year3
6,PBLW,23979,602242,Administrative Law (1),41,LEC,KUM,3,P-3124,Zeina Abdul Karim Ahmad,09/05/2024,08:30AM,10:30AM,General,Year2
15,COSC,21923,1501319,Prog. Languages and Paradigms,12,LEC,UOS,42,102145,Mehdi  Jemmali,11/05/2024,08:30AM,10:30AM,General,Year3
15,COSC,21851,1501211,Programming II,51,LEB,MAW,27,10400,Zaher Abdulrakeeb AL Aghbari,14/05/2024,08:30AM,10:30AM,General,Year2
7,ADES,23561,705315,Interior Design Studio IV,11,LES,FAM,19,101306,Asem Moh'd Mofleh Obeidat,04/05/2024,08:30AM,10:30AM,General,Year3
5,PHTH,23616,505265,Anatomy(2),76L,LAB,MDM,28,101986,Amal Lahcen Ahbouch,08/05/2024,08:30AM,10:30AM,General,Year2
3,BUSP,24005,302464,Leadership & Management,1,LEC,MAM,40,101637,Moyassar Zuhair Al Yas Al Taie,09/05/2024,08:30AM,10:30AM,General,Year4
15,COSC,24541,1501398,CO-OP Summer Training,11W,INT,UOS,2,101842,Ibrahim Abaker Targio Hashem,11/05/2024,08:30AM,10:30AM,General,Year3
3,BUSP,24009,302341,Quality & Process Management,12,LEC,UOS,30,101472,Mohamad Gamal Shehata Aboelmaged,14/05/2024,08:30AM,10:30AM,General,Year3
4,EECE,24430,402320,Field Analysis,12,OFH,UOS,1,101675,Eqab Rateb AL Majali,12/05/2024,08:30AM,10:30AM,General,Year3
7,ADES,23536,705115,Intro. to Interior Design,13,LES,FAM,20,P-3078,Imene  Soussi,06/05/2024,08:30AM,10:30AM,General,Year1
3,ACCT,20916,301120,Financial Accounting,11M,LEC,UOS,34,101955,Muhammad  Al Mahameed,11/05/2024,08:30AM,10:30AM,General,Year1
14,APHY,20758,1430113,Physics for Medical Sciences,72,LEC,MDM,40,101508,Yassir Ahmed  Abdu,04/05/2024,08:30AM,10:30AM,General,Year1
1,FREL,20913,104100,Islamic Culture,21K,LEC,UOS,110,102001,Reda Ibrahim Ibrahim Alsayed Abdelgalil,27/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
4,EECE,20761,402202,Circuit Analysis I,11,LEC,UOS,45,101884,Venkata Veera Muralee Gopi Chandu,05/05/2024,08:30AM,10:30AM,General,Year2
5,NURS,20811,503260,Fundamentals of Nursing,76L,LAB,MDM,15,102175,Muna Mohammed Salem Al-Tamimi,08/05/2024,08:30AM,10:30AM,General,Year2
4,EECE,20845,402320,Field Analysis,11,LEC,UOS,40,101675,Eqab Rateb AL Majali,12/05/2024,08:30AM,10:30AM,General,Year3
1,FREL,20720,104421,Recitation Mem. & Tajweed(3),51,LEC,MAW,13,101996,Kaltum Mohamed Hared Mohamed,28/04/2024,08:30AM,10:30AM,General,Year4
14,APHY,20785,1430110,Physics I for sciences,11T,LEC,UOS,37,101172,Kais  Daoudi,09/05/2024,08:30AM,10:30AM,General,Year1
3,BUSP,20677,302350,Ethics and Islamic Val. in Bus,1,LEC,MAM,37,101935,Faridahwati  Binti Mohd Shamsudin,12/05/2024,11:00AM,13:00PM,General,Year3
1,FREL,20548,104130,Analytical Biog of the Prophet,11K,LEC,UOS,71,102164,Najla Mohamed Rashid Aljarwan Alshamsi,30/04/2024,11:00AM,13:00PM,Uni_Requirement,Year1
1,FREL,20549,104130,Analytical Biog of the Prophet,12,LEC,UOS,84,101853,Zia Ul  Haq,30/04/2024,11:00AM,13:00PM,Uni_Requirement,Year1
1,JURF,20512,103343,Rights in rem ag. Islm. Jurs.,51,LEC,MAW,14,101619,Kathafi Izzat Abdel Hadi Al Ghananim,08/05/2024,11:00AM,13:00PM,General,Year3
1,FREL,24176,104122,Sciences of the Qur'an,81,LEC,KOW,4,102147,Mariam Mubarak Khamis Mubarak Alkindi,05/05/2024,11:00AM,13:00PM,General,Year1
2,EDUC,20036,206102,Fundamentals/Islamic Education,11A,LEC,UOS,102,101844,Ali Ahmad Ghaleb Al-Barakat,29/04/2024,11:00AM,13:00PM,Uni_Requirement,Year1
4,CIVL,20165,401243,Dynamics,12,LEC,UOS,21,101252,Moussa  Leblouba,09/05/2024,11:00AM,13:00PM,General,Year2
2,ENGL,20143,202121,English For Medical Sciences 1,76,LEC,MDM,28,10669,Inaam  Hamadi,02/05/2024,11:00AM,13:00PM,Uni_Requirement,Year1
1,FREL,20707,104318,Studies of Sects,51,LEC,MAW,8,101881,Mahmoud Batal Mohamed Ahmed,11/05/2024,11:00AM,13:00PM,General,Year3
2,INRE,20363,205255,Islamic World in IR,11,LEC,UOS,43,101865,Muhamed  Ali,12/05/2024,11:00AM,13:00PM,General,Year2
14,BIOT,20379,1450361,Tissue Culture&Animal Biotech.,14L,LAB,UOS,10,10920,Ban  Al Joubori,05/05/2024,11:00AM,13:00PM,General,Year3
14,BIOT,20368,1450361,Tissue Culture&Animal Biotech.,13L,LAB,UOS,20,10920,Ban  Al Joubori,05/05/2024,11:00AM,13:00PM,General,Year3
4,SREE,23251,406101,Statics and Dynamics,12,LEC,UOS,40,101118,A  Anis Allagui,14/05/2024,11:00AM,13:00PM,General,Year1
14,MATH,20257,1440132,Calculus II,1,LEC,MAM,16,101720,Salim  Messaoudi,13/05/2024,11:00AM,13:00PM,General,Year1
14,MATH,20227,1440261,Diff. Equs for Engs,53,LEC,MAW,49,101110,Mohammad Ghalib AL Akhrass,06/05/2024,11:00AM,13:00PM,General,Year2
2,INRE,20385,205270,Refugees and Displacement,11,LEC,UOS,31,101869,Kazi Fahmida Farzana,12/05/2024,11:00AM,13:00PM,General,Year2
4,MECH,24199,408270,Water Resources and Management,11,LEC,UOS,9,101951,Mohd  Sobri Bin Takriff,09/05/2024,11:00AM,13:00PM,General,Year2
14,APHY,23487,1460324,Hydrogeology,11,LEC,UOS,6,101746,Daniil  Moraitis,05/05/2024,11:00AM,13:00PM,General,Year3
2,IEP,21282,12000,Remedial Arabic,11,LEC,UOS,56,10769,Asmaa Awad Ahmed,13/05/2024,11:00AM,13:00PM,General,Year2
4,EECE,24407,402461,Spe.Tops. n Control&Automation,12,LEC,UOS,19,101372,Raouf  Fareh,11/05/2024,11:00AM,13:00PM,General,Year4
6,PRLW,21254,601321,Law of Civil Procedures,1,LEB,MAM,18,10413,Ali Abdel Hamid Torki,11/05/2024,11:00AM,13:00PM,General,Year3
2,SOCI,24035,204225,Social Work  Community,101,LEC,DHW,69,101875,Khalil I. A. Al-Halalat,11/05/2024,11:00AM,13:00PM,General,Year2
2,SOCI,24039,204242,Collective Behavior,101,LEC,DHM,25,101875,Khalil I. A. Al-Halalat,08/05/2024,11:00AM,13:00PM,General,Year2
11,PHPR,24527,1104251,Intro. to Pharmacy Practice,71,LEC,MDM,1,101073,Abduel Mula R. Abdul Karem,12/05/2024,11:00AM,13:00PM,General,Year2
4,EECE,20997,402330,Feedback Control Systems,13,LEC,UOS,46,101347,Sofiane  Khadraoui,11/05/2024,11:00AM,13:00PM,General,Year3
4,EECE,21002,402348,Signals & Control Systems,11,LEC,UOS,41,101347,Sofiane  Khadraoui,07/05/2024,11:00AM,13:00PM,General,Year3
2,SOCI,23932,204225,Social Work  Community,31,LEC,KOM,58,102153,Ayesha Abdulla Ismail Almutawa,11/05/2024,11:00AM,13:00PM,General,Year2
3,BUSP,24161,302346,Procurement and Supply Mng.,13,LEC,UOS,14,102131,Ramakrishnan  Ramanathan,14/05/2024,11:00AM,13:00PM,General,Year3
2,SOCI,23921,204242,Collective Behavior,31,LEC,KOM,34,102152,Ruqayya Mohammed Ahmed Bin Saleem Alteneiji,08/05/2024,11:00AM,13:00PM,General,Year2
4,ARCH,22003,404451,Urban Planning and Design,12,LEB,UOS,15,101253,Majd Abdallah Musa,14/05/2024,11:00AM,13:00PM,General,Year4
5,MLT,22004,501453,Lab Mang. & Quality Assurance,71,LEC,MDM,20,101072,Mohamed Ibrahim Madkour,05/05/2024,11:00AM,13:00PM,General,Year4
8,MASS,22163,808232,Principles of Integrated Comm.,11,LEC,UOS,9,101814,Tevhide Serra  Gorpe,13/05/2024,11:00AM,13:00PM,General,Year2
8,MASS,22157,806261,Intro. to Digital Media Design,11,LEB,UOS,35,101477,Mohammed Fathi A'Aluan Yousaf,06/05/2024,11:00AM,13:00PM,General,Year2
11,PHCS,22184,1103240,Dosage Forms II,74L,LAB,MDM,21,101984,Mirhan Mostafa Gamal Mohamed,08/05/2024,11:00AM,13:00PM,General,Year2
4,IEMG,22388,405103,Introduction to IE&EM,12,LEC,UOS,8,101849,Sameh Tawfiq Mohammed Al-Shihabi,07/05/2024,11:00AM,13:00PM,General,Year1
4,MECH,22471,408410,Intro. Finite Element Methods,11,LEC,UOS,4,101553,Hussien Ali Hussien,12/05/2024,11:00AM,13:00PM,General,Year4
11,MDCH,22250,1101120,Organic Chemistry I,71,LEC,MDM,105,10673,Mohammad Harb Semreen,13/05/2024,11:00AM,13:00PM,General,Year1
11,MDCH,22303,1101412,Med. Chem. III B,71,LEC,MDM,75,101375,Mohammed Ibrahim El-Gamal,07/05/2024,11:00AM,13:00PM,General,Year4
11,MDCH,22304,1101412,Med. Chem. III B,72,LEC,MDM,76,101375,Mohammed Ibrahim El-Gamal,07/05/2024,11:00AM,13:00PM,General,Year4
4,NUCL,22426,407302,Reactor Thermal Hydraulics,11,LEC,UOS,12,101577,Bassam Abdullah Ayed Khuwaileh,06/05/2024,11:00AM,13:00PM,General,Year3
2,HISL,23407,203220,The Rashidun Caliphate,501,LEC,DHW,23,101447,Saleh  Mohammed Zaki,07/05/2024,11:00AM,13:00PM,General,Year2
8,MASS,22859,808305,Media Law and Ethics,12,LEC,UOS,19,101478,Chinyeaka Ogadimma  Emenyeonu,09/05/2024,11:00AM,13:00PM,General,Year3
6,PRLW,23974,601423,Private International Law,41,LEB,KUM,6,102099,Aisha Obaid Rashid Salim Alqaydi,05/05/2024,11:00AM,13:00PM,General,Year4
6,PRLW,23959,601321,Law of Civil Procedures,31,LEB,KOM,11,P-3123,Mohammed Taher Qasim Yahya Al-Awjar,11/05/2024,11:00AM,13:00PM,General,Year3
5,MLT,21815,501363,Pathology,71,LEC,MDM,40,10687,Wael Mohamed Hassan,07/05/2024,11:00AM,13:00PM,General,Year3
15,CENG,24148,1502201,Digital Logic Design,14,LEC,UOS,43,102172,Kais  Belwafi,09/05/2024,11:00AM,13:00PM,General,Year2
3,FNEC,20935,308150,Intro to Economics(Non-B),11A,LEC,UOS,74,30115,Ismail  Ben Douissa,28/04/2024,11:00AM,13:00PM,Uni_Requirement,Year1
5,ENVH,20965,506365,Field Training 1,71,TRA,MDM,21,101876,Anthony Ifeanyin Okoh,14/05/2024,11:00AM,13:00PM,General,Year3
1,FREL,20714,104332,Analytical Hadith (2),51,LEC,MAW,11,10535,Abdal Samee Mohamed Al-Aniess,05/05/2024,11:00AM,13:00PM,General,Year3
3,ACCT,20816,301215,Accounting for Engineers,11,LEC,UOS,38,102113,Ammad  Ahmed,14/05/2024,11:00AM,13:00PM,General,Year2
15,BUIS,20597,1503130,Introduction to BIS,02U,LEC,MAM,41,101975,Mohamed Elhoseny Ibrahim Elkholy,06/05/2024,13:30PM,15:30PM,General,Year1
2,ENGL,20648,202212,Research Paper Writing,11,LEC,UOS,16,101905,Rania Mostafa Mohammed Ezz Alsabbagh,06/05/2024,13:30PM,15:30PM,General,Year2
3,BUSP,20688,302461,Research Methods,12,LEC,UOS,32,101997,Matloub  Hussain,06/05/2024,13:30PM,15:30PM,General,Year4
1,FREL,20572,104212,Islamic Creed (2),51,LEC,MAW,18,102001,Reda Ibrahim Ibrahim Alsayed Abdelgalil,09/05/2024,13:30PM,15:30PM,General,Year2
1,JURF,20546,103327,Jurs.of Int.Relations in Islam,51,LEC,MAW,18,102085,Aziz Farhan M Alenezi,09/05/2024,13:30PM,15:30PM,General,Year3
14,CHMS,20005,1420101,General Chemistry (1),04T,LEC,MAM,53,10041,Ideisan I. Abu-Abdoun,11/05/2024,13:30PM,15:30PM,General,Year1
14,CHMS,20006,1420101,General Chemistry (1),05T,LEC,MAM,56,101313,Kamrul  Hasan,11/05/2024,13:30PM,15:30PM,General,Year1
14,CHMS,20008,1420101,General Chemistry (1),11H,LEC,UOS,55,101313,Kamrul  Hasan,11/05/2024,13:30PM,15:30PM,General,Year1
14,CHMS,20003,1420101,General Chemistry (1),2,LEC,MAM,50,10978,Mohamed  El-Naggar,11/05/2024,13:30PM,15:30PM,General,Year1
4,EECE,20101,402454,Optoelectronics,11,LEC,UOS,48,101117,Anwar Hasan Jarndal,08/05/2024,13:30PM,15:30PM,General,Year4
3,BUSP,20698,302262,Organizational Behavior,1,LEC,MAM,34,102118,Mian Muhammad  Ajmal,05/05/2024,13:30PM,15:30PM,General,Year2
14,MATH,20240,1440131,Calculus I,51U,LEC,MAW,22,101322,Zahid  Raza,05/05/2024,13:30PM,15:30PM,General,Year1
14,MATH,20244,1440133,Calculus I for Engineering,01G,LEC,MAM,50,101630,Mostafa  Zahri,05/05/2024,13:30PM,15:30PM,General,Year1
1,JURF,20439,103110,Foundations of Islamic Juris.,2,LEC,MAM,10,102092,Abdulrahman Abdullatif Mohammad Abdullatif,08/05/2024,13:30PM,15:30PM,General,Year1
14,BIOT,20396,1450334,Microbial Genetics,11,LEB,UOS,24,30144,Ihsan Ali Mahasneh,12/05/2024,13:30PM,15:30PM,General,Year3
8,COMM,24087,800312,Media Law & Ethics,501,LEB,DHW,13,10841,Nassir  Bou Ali,12/05/2024,13:30PM,15:30PM,General,Year3
11,PHPR,23715,1104368,Intro. Pharm. Placement I,72,TRA,MDM,35,101943,Khalid Awad Ayoob Al-Kubaissi,07/05/2024,13:30PM,15:30PM,General,Year3
15,CENG,24622,1502326,Computer System Arch.,11,OFH,UOS,1,101344,Sohaib  Majzoub,08/05/2024,13:30PM,15:30PM,General,Year3
2,SOCI,24468,204243,The Handicapped and Society,31,OFH,KOM,1,102152,Ruqayya Mohammed Ahmed Bin Saleem Alteneiji,07/05/2024,13:30PM,15:30PM,General,Year2
14,CHMS,21474,1427107,General Chemistry(1) for MS,75,LEC,MDM,40,102156,Mohamed Shaban Nafie El Sayed,09/05/2024,13:30PM,15:30PM,General,Year1
14,CHMS,21462,1426155,General Chemistry for HS,13L,LAB,UOS,24,101958,Samar Abdullah M Damiati,09/05/2024,13:30PM,15:30PM,General,Year1
14,APHY,23851,1430117,Physics 2,54,LEC,MAW,60,101236,Gehad  Sadiek,04/05/2024,13:30PM,15:30PM,General,Year1
14,CHMS,21467,1426155,General Chemistry for HS,18L,LAB,UOS,25,P-3109,Dania Abed Alnaser Mahmoud Altaher,09/05/2024,13:30PM,15:30PM,General,Year1
14,CHMS,21470,1427107,General Chemistry(1) for MS,71,LEC,MDM,44,10978,Mohamed  El-Naggar,09/05/2024,13:30PM,15:30PM,General,Year1
3,BUSP,23857,302461,Research Methods,52,LEC,MAW,50,102131,Ramakrishnan  Ramanathan,06/05/2024,13:30PM,15:30PM,General,Year4
2,SOCI,24045,204393,Design of Social Res. and Appl,101,LEC,DHM,67,101770,Mohamed  Sayed Ahmed Bayoumy,04/05/2024,13:30PM,15:30PM,General,Year3
6,PRLW,21219,601114,Sources of Obligations,1,LEB,MAM,44,101455,Mourad  Benseghir,05/05/2024,13:30PM,15:30PM,General,Year1
4,EECE,21094,402446,Cellular Telephony,12,LEC,UOS,44,101952,Mahmoud A. M. Albreem,06/05/2024,13:30PM,15:30PM,General,Year4
6,PRLW,21221,601114,Sources of Obligations,51,LEB,MAW,23,101455,Mourad  Benseghir,05/05/2024,13:30PM,15:30PM,General,Year1
2,SOCI,20969,204334,Social Control,11,LEC,UOS,86,101987,Fatma A. D. Algharbawi,12/05/2024,13:30PM,15:30PM,General,Year3
15,COSC,23360,1501443,Human Computer Interaction,12,LEC,UOS,32,101616,Imad  Afyouni,09/05/2024,13:30PM,15:30PM,General,Year4
7,ADES,23580,705308,Design for Special Interiors,12,LES,FAM,18,P-2937,Rita  Abou Haidar,12/05/2024,13:30PM,15:30PM,General,Year3
5,NURS,20977,503262,Clinical Pharmacology,72,LEC,MDM,40,101906,Karim  El-Zu'bi,13/05/2024,13:30PM,15:30PM,General,Year2
3,FNEC,20993,308252,Principles of Macroeconomics,11,LEC,UOS,60,101370,Atif Awoad Moheeldeen,14/05/2024,13:30PM,15:30PM,General,Year2
4,SREE,21625,406463,Fuel Cells,11,LEC,UOS,42,101343,Mohammad Ali Abdelkareem Abdelaal,07/05/2024,13:30PM,15:30PM,General,Year4
2,SOCI,23917,204152,Sociological Theory (2),31,LEC,KOM,20,102153,Ayesha Abdulla Ismail Almutawa,14/05/2024,13:30PM,15:30PM,General,Year1
2,SOCI,23920,204241,Social Psychology,31,LEC,KOM,29,102152,Ruqayya Mohammed Ahmed Bin Saleem Alteneiji,05/05/2024,13:30PM,15:30PM,General,Year2
2,HISL,22225,203121,History of Prophet's Mission,81,LEC,KOW,30,102155,Mohamed Hussein Elsayed Abdelghany Khater,04/05/2024,13:30PM,15:30PM,General,Year1
5,PHTH,22147,505263,Biomechanics & Kinesiology(2),72,LEC,MDM,42,101667,Ibrahim Mostafa Abuamr,11/05/2024,13:30PM,15:30PM,General,Year2
5,MLT,22020,501462,Practicum in Blood Banking,72,CLI,MDM,14,101644,Raed Omar Abu Odeh,04/05/2024,13:30PM,15:30PM,General,Year4
4,ARCH,22107,404305,Elect.  & Pow Dist. for Build,11,LEC,UOS,29,101714,Ramesh Chand Naurang Mal Bansal,05/05/2024,13:30PM,15:30PM,General,Year3
4,NUCL,22308,407202,Fun.Nuclear Eng.& Radio. Sc.,11,LEC,UOS,8,101338,Muhammad  Zubair,07/05/2024,13:30PM,15:30PM,General,Year2
4,MECH,22468,408202,Fluid Mechanics for ME,11,LEB,UOS,4,101340,Mohammad Ahmad Al Shabi,11/05/2024,13:30PM,15:30PM,General,Year2
5,MLT,22485,501370,Hematology(1),11L,LAB,UOS,24,101166,Islam Mohamed El Ahmadi,07/05/2024,13:30PM,15:30PM,General,Year3
2,HISL,22455,203330,Islamic Civilization(2),11A,LEC,UOS,17,101743,Badreyya Mohammed Salem Alhooleh Alshamsi,08/05/2024,13:30PM,15:30PM,General,Year3
2,HISL,22456,203341,The Ottoman Empire,11A,LEC,UOS,40,10710,Ameena Abdullah Al Khatri,05/05/2024,13:30PM,15:30PM,General,Year3
8,PUBL,24262,807429,Internship in Public Relations,11,INT,UOS,1,101145,Shareefa  Al-Marzooqi,09/05/2024,13:30PM,15:30PM,General,Year4
4,IEMG,22395,405262,Database Mang.&Ind.Inf.Systems,12,LEB,UOS,5,101934,Concetta  Semeraro,05/05/2024,13:30PM,15:30PM,General,Year2
8,COMM,22367,800305,Media Law and Ethics,11,LEC,UOS,7,101730,Nawal Abdel Razaq Abdel Rahim Askar AL Naqbi,12/05/2024,13:30PM,15:30PM,General,Year3
1,JURF,24010,103105,Intr. to Islamic Jurisprudence,101,LEC,DHM,7,101801,Saeed Sulaiman Abdalla Alaqeed Alnaqbi,09/05/2024,13:30PM,15:30PM,General,Year1
1,JURF,23395,103224,Islamic Criminal Law,51,LEC,MAW,22,10471,Mohamed Suliman Suliman,06/05/2024,13:30PM,15:30PM,General,Year2
