id,COL,DEPT,CRN,CRS_NO,TITLE,SECT,TYPE_,CAMP,ENROL,INSTR_ID,INSTRUCTOR,EXAM_DATE,COURSE_TYPE,COURSE_CLASS,time_slot
2005,4,CIVL,20165,401243,Dynamics,12,LEC,UOS,21,101252,Moussa  Leblouba,09/05/2024,General,Year2,11:00AM - 13:00PM
2015,4,MECH,24199,408270,Water Resources and Management,11,LEC,UOS,9,101951,Mohd  Sobri Bin Takriff,09/05/2024,General,Year2,11:00AM - 13:00PM
2040,8,MASS,22859,808305,Media Law and Ethics,12,LEC,UOS,19,101478,Chinyeaka Ogadimma  Emenyeonu,09/05/2024,General,Year3,11:00AM - 13:00PM
2044,15,CENG,24148,1502201,Digital Logic Design,14,LEC,UOS,43,102172,Kais  Belwafi,09/05/2024,General,Year2,11:00AM - 13:00PM
2052,1,FREL,20572,104212,Islamic Creed (2),51,LEC,MAW,18,102001,Reda Ibrahim Ibrahim Alsayed Abdelgalil,09/05/2024,General,Year2,13:30PM - 15:30PM
2053,1,JURF,20546,103327,Jurs.of Int.Relations in Islam,51,LEC,MAW,18,102085,Aziz Farhan M Alenezi,09/05/2024,General,Year3,13:30PM - 15:30PM
2068,14,CHMS,21474,1427107,General Chemistry(1) for MS,75,LEC,MDM,40,102156,Mohamed Shaban Nafie El Sayed,09/05/2024,General,Year1,13:30PM - 15:30PM
2069,14,CHMS,21462,1426155,General Chemistry for HS,13L,LAB,UOS,24,101958,Samar Abdullah M Damiati,09/05/2024,General,Year1,13:30PM - 15:30PM
2071,14,CHMS,21467,1426155,General Chemistry for HS,18L,LAB,UOS,25,P-3109,Dania Abed Alnaser Mahmoud Altaher,09/05/2024,General,Year1,13:30PM - 15:30PM
2072,14,CHMS,21470,1427107,General Chemistry(1) for MS,71,LEC,MDM,44,10978,Mohamed  El-Naggar,09/05/2024,General,Year1,13:30PM - 15:30PM
2079,15,COSC,23360,1501443,Human Computer Interaction,12,LEC,UOS,32,101616,Imad  Afyouni,09/05/2024,General,Year4,13:30PM - 15:30PM
2109,5,MLT,21985,501366,Urinalysis & Body Fluids,73L,LAB,MDM,22,10913,Hilda Mahmoud Allam,09/05/2024,General,Year3,13:30PM - 15:30PM
2114,5,MLT,21975,501366,Urinalysis & Body Fluids,72,LEC,MDM,26,102040,Muhammad Saboor  Zahoor Ahmad,09/05/2024,General,Year3,13:30PM - 15:30PM
2115,5,MLT,21980,501366,Urinalysis & Body Fluids,72L,LAB,MDM,21,10913,Hilda Mahmoud Allam,09/05/2024,General,Year3,13:30PM - 15:30PM
2134,1,JURF,20454,103221,"Juri.of Wor. Pur.,Pray.& Fast.",1,LEC,MAM,16,102171,Ibrahim Ali Humaid Almainon Alzaabi,09/05/2024,General,Year2,16:00PM - 18:00PM
2138,4,CIVL,20408,401301,Engineering Economics,3,LEC,MAM,39,101287,Saleh  Abu Dabous,09/05/2024,General,Year3,16:00PM - 18:00PM
2162,8,MASS,22162,806241,Intro. to Online Journalism,11,LEB,UOS,22,10841,Nassir  Bou Ali,09/05/2024,General,Year2,16:00PM - 18:00PM
2185,3,BUSP,23897,302441,Transportation Planning & Mng.,12,LEC,UOS,16,102132,Usha  Ramanathan,09/05/2024,General,Year4,16:00PM - 18:00PM
2196,6,PBLW,20876,602271,Princpl of Admin Law &Pub Func,1,LEC,MAM,25,102102,Manal Mirza Mohamed Juma Mohamed,09/05/2024,General,Year2,16:00PM - 18:00PM
