id,COL,DEPT,CRN,CRS_NO,TITLE,SECT,TYPE_,CAMP,ENROL,INSTR_ID,INSTRUCTOR,EXAM_DATE,COURSE_TYPE,COURSE_CLASS,time_slot
1861,15,CENG,20623,1502300,Pro. & Social Issues in Eng.,2,LEC,MAM,41,101057,Tamer Farouk  Rabie,05/05/2024,General,Year3,16:00PM - 18:00PM
1890,5,PHTH,22083,505260,PT for Resp. & Card. Vasc Cond,71L,LAB,MDM,32,102071,Walid Kamal Mohamed Abdelbaset,05/05/2024,General,Year2,16:00PM - 18:00PM
1892,5,PHTH,22085,505260,PT for Resp. & Card. Vasc Cond,73L,LAB,MDM,34,102071,Walid Kamal Mohamed Abdelbaset,05/05/2024,General,Year2,16:00PM - 18:00PM
1894,9,FYME,22178,900106,Human Biology 2,5L,LAB,MDM,14,201994,Shaista  Manzoor,05/05/2024,General,Year1,16:00PM - 18:00PM
1895,9,FYME,22058,900106,Human Biology 2,2,LEC,MDM,55,10953,Mohamed Ahmed Eladl,05/05/2024,General,Year1,16:00PM - 18:00PM
1911,15,COSC,21877,1501250,Networking Fundamentals,11,LEC,UOS,51,102121,Bouziane  Brik,05/05/2024,General,Year2,16:00PM - 18:00PM
1932,3,BUSP,20685,302361,Operat. and Supply Chain Mgt.,51,LEC,MAW,55,102132,Usha  Ramanathan,05/05/2024,General,Year3,08:30AM - 10:30AM
1936,4,EECE,20099,402353,Electronic Circuits,11,LEC,UOS,38,10266,Ahmed Elsayed El Wakil,05/05/2024,General,Year3,08:30AM - 10:30AM
1940,14,MATH,20205,1440211,Linear Algebra I,1,LEC,MAM,18,10311,Ali Mohamed Jaballah,05/05/2024,General,Year2,08:30AM - 10:30AM
1945,2,IEP,21257,11114,Speaking Skills,11,LEC,UOS,15,10613,Amal KH. Thabet,05/05/2024,General,Year1,08:30AM - 10:30AM
1973,5,HSGN,22268,500160,Human Anatomy and Physiology,79L,LAB,MDM,28,101988,Gayathri  Arumughan,05/05/2024,General,Year1,08:30AM - 10:30AM
1974,5,HSGN,22270,500160,Human Anatomy and Physiology,80L,LAB,MDM,29,10913,Hilda Mahmoud Allam,05/05/2024,General,Year1,08:30AM - 10:30AM
1994,4,EECE,20761,402202,Circuit Analysis I,11,LEC,UOS,45,101884,Venkata Veera Muralee Gopi Chandu,05/05/2024,General,Year2,08:30AM - 10:30AM
2009,14,BIOT,20379,1450361,Tissue Culture&Animal Biotech.,14L,LAB,UOS,10,10920,Ban  Al Joubori,05/05/2024,General,Year3,11:00AM - 13:00PM
2010,14,BIOT,20368,1450361,Tissue Culture&Animal Biotech.,13L,LAB,UOS,20,10920,Ban  Al Joubori,05/05/2024,General,Year3,11:00AM - 13:00PM
2016,14,APHY,23487,1460324,Hydrogeology,11,LEC,UOS,6,101746,Daniil  Moraitis,05/05/2024,General,Year3,11:00AM - 13:00PM
2029,5,MLT,22004,501453,Lab Mang. & Quality Assurance,71,LEC,MDM,20,101072,Mohamed Ibrahim Madkour,05/05/2024,General,Year4,11:00AM - 13:00PM
2047,1,FREL,20714,104332,Analytical Hadith (2),51,LEC,MAW,11,10535,Abdal Samee Mohamed Al-Aniess,05/05/2024,General,Year3,11:00AM - 13:00PM
2059,3,BUSP,20698,302262,Organizational Behavior,1,LEC,MAM,34,102118,Mian Muhammad  Ajmal,05/05/2024,General,Year2,13:30PM - 15:30PM
2060,14,MATH,20240,1440131,Calculus I,51U,LEC,MAW,22,101322,Zahid  Raza,05/05/2024,General,Year1,13:30PM - 15:30PM
2061,14,MATH,20244,1440133,Calculus I for Engineering,01G,LEC,MAM,50,101630,Mostafa  Zahri,05/05/2024,General,Year1,13:30PM - 15:30PM
2075,6,PRLW,21219,601114,Sources of Obligations,1,LEB,MAM,44,101455,Mourad  Benseghir,05/05/2024,General,Year1,13:30PM - 15:30PM
2077,6,PRLW,21221,601114,Sources of Obligations,51,LEB,MAW,23,101455,Mourad  Benseghir,05/05/2024,General,Year1,13:30PM - 15:30PM
2089,4,ARCH,22107,404305,Elect.  & Pow Dist. for Build,11,LEC,UOS,29,101714,Ramesh Chand Naurang Mal Bansal,05/05/2024,General,Year3,13:30PM - 15:30PM
2094,2,HISL,22456,203341,The Ottoman Empire,11A,LEC,UOS,40,10710,Ameena Abdullah Al Khatri,05/05/2024,General,Year3,13:30PM - 15:30PM
2096,4,IEMG,22395,405262,Database Mang.&Ind.Inf.Systems,12,LEB,UOS,5,101934,Concetta  Semeraro,05/05/2024,General,Year2,13:30PM - 15:30PM
2105,14,MATH,22930,1440131,Calculus I,02U,LEC,MAM,36,101845,Aziz Jozilovich Takhirov,05/05/2024,General,Year1,13:30PM - 15:30PM
2108,3,BUSP,22810,302262,Organizational Behavior,12,LEC,UOS,53,102120,Erhan  Bogan,05/05/2024,General,Year2,13:30PM - 15:30PM
2120,2,SOCI,20920,204241,Social Psychology,1,LEC,MAM,29,101871,Roula  Maya,05/05/2024,General,Year2,13:30PM - 15:30PM
2129,3,BUSP,20673,302160,Principles of Management,01B,LEC,MAM,54,102131,Ramakrishnan  Ramanathan,05/05/2024,General,Year1,16:00PM - 18:00PM
2141,14,CHMS,24153,1420433,Homogeneous Catalysis,12,LEC,UOS,10,101879,Monther Abdeljabbar Fares Khanfar,05/05/2024,General,Year4,16:00PM - 18:00PM
2160,3,BUSP,21694,302345,Distribution and Warehouse Mng,11,LEC,UOS,23,101914,Mohamed D. A. Shamout,05/05/2024,General,Year3,16:00PM - 18:00PM
2163,9,FYME,22173,900106,Human Biology 2,1L,LAB,MDM,44,201994,Shaista  Manzoor,05/05/2024,General,Year1,16:00PM - 18:00PM
2170,2,HISL,22451,203114,History of the Islamic City,12A,LEC,UOS,64,102133,Mashhad  Al-Allaf,05/05/2024,General,Year1,16:00PM - 18:00PM
