id,COL,DEPT,CRN,CRS_NO,TITLE,SECT,TYPE_,CAMP,ENROL,INSTR_ID,INSTRUCTOR,EXAM_DATE,START_TIME,END_TIME,COURSE_TYPE,COURSE_CLASS
207,14,MATH,20217,1440100,Mathematics for Business,52,LEC,MAW,46,101009,Nida  Siddiqui,13/05/2024,16:00PM,18:00PM,General,Year1
208,2,INRE,20421,205204,Intro. to Political Philosophy,11,LEC,UOS,74,101813,Stephen  John,04/05/2024,16:00PM,18:00PM,General,Year2
212,11,PHPR,23711,1104369,Pharm. Mang. & Marketing,71,LEC,MDM,68,101073,Abduel Mula R. Abdul Karem,12/05/2024,16:00PM,18:00PM,General,Year3
213,11,PHPR,23712,1104369,Pharm. Mang. & Marketing,72,LEC,MDM,49,101073,Abduel Mula R. Abdul Karem,12/05/2024,16:00PM,18:00PM,General,Year3
215,4,SREE,23294,406465,Hydroelectric Energy Systems,12,LEC,UOS,47,101055,Tareq Samir Zaki Salameh,12/05/2024,16:00PM,18:00PM,General,Year4
216,8,MASS,23446,806443,Writing for Online Jrn. 2,11,LEB,UOS,7,102088,Omar  Daoudi,14/05/2024,16:00PM,18:00PM,General,Year4
217,15,CENG,24265,1502202,Digital Logic Design Lab.,16,LAB,UOS,12,10528,Ibrahim Mostafa Kamel,11/05/2024,16:00PM,18:00PM,General,Year2
219,14,MATH,24447,1440100,Mathematics for Business,12,LEC,UOS,45,101322,Zahid  Raza,13/05/2024,16:00PM,18:00PM,General,Year1
223,2,IEP,21046,11101,Intensive English Foundation 2,1,LEC,MAM,24,30061,Ayman Mohammed Zater,14/05/2024,16:00PM,18:00PM,General,Year1
224,2,IEP,21046,11101,Intensive English Foundation 2,1,LEC,MAM,24,101157,Douglas James Rapley,14/05/2024,16:00PM,18:00PM,General,Year1
225,2,HISL,23377,203351,Tourism Geography,11A,LEC,UOS,49,102043,Nidal Mohammed Meflieh Al-Zboun,08/05/2024,16:00PM,18:00PM,General,Year3
227,5,NURS,21056,503460,Mental Health Nursing,72,LEC,MDM,55,101669,Muhammad Arsyad Subu,06/05/2024,16:00PM,18:00PM,General,Year4
228,2,IEP,21041,11101,Intensive English Foundation 2,51,LEC,MAW,11,10502,Yasser Mahmoud Salem,14/05/2024,16:00PM,18:00PM,General,Year1
229,2,IEP,21041,11101,Intensive English Foundation 2,51,LEC,MAW,11,30139,Mhd.Abdulhamed Hassan Molhim,14/05/2024,16:00PM,18:00PM,General,Year1
230,6,PRLW,21089,601315,Labor Law and Social Security,1,LEC,MAM,35,101395,Aouataf  Zerara,07/05/2024,16:00PM,18:00PM,General,Year3
231,11,PHPR,21699,1102114,Human Anatomy & Physiology I,71,LEC,MDM,166,102074,Fatemeh Saheb Askari,04/05/2024,16:00PM,18:00PM,General,Year1
233,5,PHTH,22082,505260,PT for Resp. & Card. Vasc Cond,72,LEC,MDM,59,101718,Kalyana Chakravarthy Bairapa Reddy,05/05/2024,16:00PM,18:00PM,General,Year2
234,2,ARAB,22098,201422,Linguistics,11,LEC,UOS,14,102022,Hafid Ismaili Alaoui,13/05/2024,16:00PM,18:00PM,General,Year4
236,4,ARCH,22006,404438,Project Management,12,LEC,UOS,26,101927,Alex  Opoku,12/05/2024,16:00PM,18:00PM,General,Year4
237,15,COSC,23479,1501100,Introduction to IT(English),57V,LEB,MAW,40,102063,Mo'ath Mazin Faleh Mheidat,01/05/2024,16:00PM,18:00PM,General,Year1
238,9,FYME,22176,900106,Human Biology 2,3L,LAB,MDM,46,201994,Shaista  Manzoor,05/05/2024,16:00PM,18:00PM,General,Year1
239,9,FYME,22071,900106,Human Biology 2,4,LEC,MDM,67,102010,Abubakr H Mossa,05/05/2024,16:00PM,18:00PM,General,Year1
240,9,FYME,22177,900106,Human Biology 2,4L,LAB,MDM,60,202586,Rania Salaheldien Mohamed Osman Ahmed,05/05/2024,16:00PM,18:00PM,General,Year1
241,8,MASS,22204,806354,Radio & Tv Editing (2),11,LEB,UOS,17,101782,Omar  J. Abdul Jabar,09/05/2024,16:00PM,18:00PM,General,Year3
242,5,HSGN,22112,500150,Biology,72,LEC,MDM,66,102104,Asma Ebrahim Hasan Almulla Almansoori,04/05/2024,16:00PM,18:00PM,General,Year1
243,5,PHTH,22081,505260,PT for Resp. & Card. Vasc Cond,71,LEC,MDM,64,101718,Kalyana Chakravarthy Bairapa Reddy,05/05/2024,16:00PM,18:00PM,General,Year2
244,4,IEMG,22404,405441,Human Factors & Ergonomics,11,LEC,UOS,29,101903,Mohammad Miftaur Rahman Khan Khadem,08/05/2024,16:00PM,18:00PM,General,Year4
245,11,MDCH,22313,1101240,Biochemistry,71,LEC,MDM,61,101778,Nelson Alexandre Da Cruz  Soares,13/05/2024,16:00PM,18:00PM,General,Year2
246,2,HISL,22442,203442,Mod. and Cont. Arab Hist.,11,LEC,UOS,10,101743,Badreyya Mohammed Salem Alhooleh Alshamsi,04/05/2024,16:00PM,18:00PM,General,Year4
247,11,MDCH,23502,1101240,Biochemistry,77L,LAB,MDM,10,10970,Hamadeh  (M. Khier) Tarazi,13/05/2024,16:00PM,18:00PM,General,Year2
248,1,JURF,23412,103422,Comparative Jurisprudence,1,LEC,MAM,8,102171,Ibrahim Ali Humaid Almainon Alzaabi,05/05/2024,16:00PM,18:00PM,General,Year4
249,1,JURF,23415,103422,Comparative Jurisprudence,51,LEC,MAW,10,101682,Arif Mohammed Aljanahi,05/05/2024,16:00PM,18:00PM,General,Year4
252,3,ACCT,22547,301421,Auditing Principles,11,LEC,UOS,41,102113,Ammad  Ahmed,04/05/2024,16:00PM,18:00PM,General,Year4
253,6,PBLW,22548,602254,Penal Law-Offenses agst Person,11,LEC,MAW,12,101416,Ahmad Mousa Hayajneh,14/05/2024,16:00PM,18:00PM,General,Year2
254,11,MDCH,22646,1102231,Biochemistry,71,LEC,MDM,4,101778,Nelson Alexandre Da Cruz  Soares,13/05/2024,16:00PM,18:00PM,General,Year2
256,3,BUSP,21794,302200,Fund. of Innovation & Entrep.,21E,LEC,UOS,61,102094,Jenna Saud Abdalla Mohamed Abdalla,27/04/2024,16:00PM,18:00PM,Uni_Requirement,Year2
257,3,BUSP,21785,302200,Fund. of Innovation & Entrep.,81A,LEC,UOS,60,102069,Shaikha Omaima Abdulaziz Humaid Saqer Alqassimi,27/04/2024,16:00PM,18:00PM,Uni_Requirement,Year2
258,15,COSC,21865,1501100,Introduction to IT(English),73,LEB,MDM,36,102058,Muhammad Anwar Shahid,01/05/2024,16:00PM,18:00PM,General,Year1
259,15,COSC,21738,1501100,Introduction to IT(English),54U,LEB,MAW,35,101918,Ayesha Muhammad Talha,01/05/2024,16:00PM,18:00PM,General,Year1
260,15,COSC,21740,1501100,Introduction to IT(English),55,LEB,MAW,41,102076,Maged Abdelkhalek Elsayed Mohamed Elsheshtawy,01/05/2024,16:00PM,18:00PM,General,Year1
261,15,COSC,21760,1501100,Introduction to IT(English),3,LEB,MAM,43,101514,Nasr Mohamed Abdalla Mohamed,01/05/2024,16:00PM,18:00PM,General,Year1
262,15,COSC,21776,1501100,Introduction to IT(English),71,LEB,MDM,36,102063,Mo'ath Mazin Faleh Mheidat,01/05/2024,16:00PM,18:00PM,General,Year1
263,5,MLT,21808,501265,Diagnostic Microbiology,74L,LAB,MDM,21,10442,Ali Mohammed AL Bakri,12/05/2024,16:00PM,18:00PM,General,Year2
264,15,COSC,21840,1501116,Programming I,53,LEB,MAW,35,102122,Karam Mohamed Goda Mohamed Sallam,07/05/2024,16:00PM,18:00PM,General,Year1
268,15,COSC,24462,1501116,Programming I,12,LEB,UOS,35,P-1542,Ammar  Kaziha,07/05/2024,16:00PM,18:00PM,General,Year1
272,3,BUSP,23904,302375,Marketing Communications,1,LEC,MAM,16,102049,Salman  Yousaf,11/05/2024,16:00PM,18:00PM,General,Year3
274,15,CENG,24455,1502170,Introduction to Cybersecurity,12,LEC,UOS,43,102048,Saddaf  Rubab,13/05/2024,16:00PM,18:00PM,General,Year1
275,2,SOCI,20961,204291,Intro. to Research Methods,1,LEC,MAM,21,P-3067,Maryam Saleem Sulaiman Al-Jaaidi,01/05/2024,16:00PM,18:00PM,General,Year2
276,2,SOCI,20911,204240,Intro. to Social Work,51,LEC,MAW,52,101987,Fatma A. D. Algharbawi,06/05/2024,16:00PM,18:00PM,General,Year2
277,2,ENGL,20871,202227,Critical Reading and Writing,51,LEC,MAW,37,102166,Gerald David Naughton,12/05/2024,16:00PM,18:00PM,General,Year2
278,3,ACCT,20808,301211,Managerial Accounting,12,LEC,UOS,61,101792,Yousif Abdelbagi Omer,08/05/2024,16:00PM,18:00PM,General,Year2
279,1,FREL,20717,104419,Preaching and Oratory,1,LEC,MAM,11,P-2873,Abdul Lattif Hasan Abdul Lattif Ahmed Al-Ali,13/05/2024,16:00PM,18:00PM,General,Year4
280,2,SOCI,20797,204101,Intro. to Sociology,51,LEC,MAW,35,101969,Khadija Ahmed Ibrahim Al Balushi,04/05/2024,16:00PM,18:00PM,General,Year1
281,3,ACCT,20813,301211,Managerial Accounting,11,LEC,UOS,68,101964,Atia  Hussain,08/05/2024,16:00PM,18:00PM,General,Year2
282,3,BUSP,20686,302361,Operat. and Supply Chain Mgt.,1,LEC,MAM,10,101472,Mohamad Gamal Shehata Aboelmaged,05/05/2024,08:30AM,10:30AM,General,Year3
283,14,BIOT,20562,1450301,Bio-informatics,12L,LAB,UOS,12,101028,Uzma  Inayat,11/05/2024,08:30AM,10:30AM,General,Year3
284,5,NURS,20496,503260,Fundamentals of Nursing,73L,LAB,MDM,20,10750,Mini Sara  Abraham,08/05/2024,08:30AM,10:30AM,General,Year2
285,4,CIVL,20455,401315,Reinforced Concrete Design 1,11,LEC,UOS,21,101486,Muhammad Talha Junaid,05/05/2024,08:30AM,10:30AM,General,Year3
286,14,BIOT,20484,1450101,General Biology 1,11T,LEC,UOS,52,P-3077,Enas Yasin Muhamed Al-Zubi,09/05/2024,08:30AM,10:30AM,General,Year1
287,1,JURF,20464,103223,Juri. of Marriage and Divorce,52,LEC,MAW,17,101619,Kathafi Izzat Abdel Hadi Al Ghananim,29/04/2024,08:30AM,10:30AM,General,Year2
288,14,CHMS,20078,1420391,Chemical Literature & Seminar,11,LEC,UOS,12,101314,Abdelaziz  Elgamouz,11/05/2024,08:30AM,10:30AM,General,Year3
289,4,CIVL,20140,401142,Man and The Environment,12A,LEC,UOS,85,10974,Ali  Tahmaz,01/05/2024,08:30AM,10:30AM,Uni_Requirement,Year1
290,2,ENGL,20088,202111,Basic English,4,LEC,UOS,42,10158,Fadwa Mahmoud Sleiman,11/05/2024,08:30AM,10:30AM,Uni_Requirement,Year1
291,14,CHMS,24204,1420100,Remedial Chemistry,12,LEC,UOS,62,101313,Kamrul  Hasan,11/05/2024,08:30AM,10:30AM,General,Year1
294,4,SREE,23264,406200,Thermodynamics,13,LEC,MAW,17,101495,Mamdouh  El Haj Assad,14/05/2024,08:30AM,10:30AM,General,Year2
295,14,APHY,21267,1430107,Physics for Health Sci,51L,LAB,MAW,24,101108,Saja  Abdulhadi,12/05/2024,08:30AM,10:30AM,General,Year1
296,14,APHY,21349,1430107,Physics for Health Sci,73L,LAB,MDM,23,101108,Saja  Abdulhadi,12/05/2024,08:30AM,10:30AM,General,Year1
298,1,FREL,23517,104316,The Status of the Isl. Wor.,1,LEC,MAM,10,101881,Mahmoud Batal Mohamed Ahmed,14/05/2024,08:30AM,10:30AM,General,Year3
300,2,EDUC,23374,206141,Intro. to Early Childhood,51M,LEC,MAW,42,101959,Samih Mahmoud Moh'd Al Karasneh,05/05/2024,08:30AM,10:30AM,General,Year1
302,5,CLNU,21210,507263,Food Microbiology,71L,LAB,MDM,21,101515,Tareq (Mohammad Ibrahim) A.H. Osaili,07/05/2024,08:30AM,10:30AM,General,Year2
303,5,MLT,21713,501260,Biochemistry,78L,LAB,MDM,22,101745,Dana Faraj Salahat,09/05/2024,08:30AM,10:30AM,General,Year2
304,4,SREE,21623,406453,Energy Mgt. for Sustainability,51,LEC,MAW,26,101448,Bashria Abdrubalrasoul Abdalla  Yousef,04/05/2024,08:30AM,10:30AM,General,Year4
305,5,PHTH,23617,505360,Physiotherapy for Neurological,74L,LAB,MDM,16,102174,Muhammed Ayas  Kalla Puthiyaveettil,14/05/2024,08:30AM,10:30AM,General,Year3
306,15,COSC,24388,1501214,Programming with Data Str.,11,LEB,UOS,19,101511,Sohail  Abbas,05/05/2024,08:30AM,10:30AM,General,Year2
307,3,FNEC,23800,308365,Risk Management,51,LEC,MAW,14,101078,Mohammed  Hersi,06/05/2024,08:30AM,10:30AM,General,Year3
308,5,PHTH,22131,505262,Assessment in Physiotherapy,72,LEC,MDM,62,101667,Ibrahim Mostafa Abuamr,09/05/2024,08:30AM,10:30AM,General,Year2
309,2,ARAB,22100,201443,Children's Literature,51,LEC,MAW,5,101225,Badeeah Khaleel Al Hashemi,08/05/2024,08:30AM,10:30AM,General,Year4
310,5,HSGN,23235,500160,Human Anatomy and Physiology,77,LEC,MDM,47,102104,Asma Ebrahim Hasan Almulla Almansoori,05/05/2024,08:30AM,10:30AM,General,Year1
311,5,PHTH,22245,505360,Physiotherapy for Neurological,72L,LAB,MDM,25,102004,Sivapriya  Ramakrishnan,14/05/2024,08:30AM,10:30AM,General,Year3
312,2,ARAB,22089,201203,Art of Writing in Arabic,52,LEC,MAW,61,102022,Hafid Ismaili Alaoui,29/04/2024,08:30AM,10:30AM,General,Year2
313,2,ARAB,22092,201352,Arabic Rhetoric (2),11,LEC,UOS,14,10161,Ben Issa Abdul Qader Bettaher,14/05/2024,08:30AM,10:30AM,General,Year3
314,8,MASS,22158,808221,Principles of Media Production,11,LEB,UOS,20,101478,Chinyeaka Ogadimma  Emenyeonu,12/05/2024,08:30AM,10:30AM,General,Year2
316,5,HSGN,22143,500161,Intr. to Health Sciences,72,LEC,MDM,72,101189,Leena Rajan David,13/05/2024,08:30AM,10:30AM,General,Year1
317,5,HSGN,22144,500161,Intr. to Health Sciences,73,LEC,MDM,70,10783,Wiam Elshami Hassan,13/05/2024,08:30AM,10:30AM,General,Year1
318,5,HSGN,22240,500160,Human Anatomy and Physiology,71,LEC,MDM,53,102104,Asma Ebrahim Hasan Almulla Almansoori,05/05/2024,08:30AM,10:30AM,General,Year1
319,4,NUCL,22465,407300,Elements of NE and Rad.Science,11,LEC,UOS,5,101577,Bassam Abdullah Ayed Khuwaileh,06/05/2024,08:30AM,10:30AM,General,Year3
320,4,NUCL,22427,407454,Radiological Health Eng.Fund.,11,LEC,UOS,10,101338,Muhammad  Zubair,04/05/2024,08:30AM,10:30AM,General,Year4
321,5,HSGN,22274,500160,Human Anatomy and Physiology,81L,LAB,MDM,29,10770,Sondos Abderraheem Harfeel,05/05/2024,08:30AM,10:30AM,General,Year1
322,2,ENGL,23439,202111,Basic English,5W,LEC,UOS,37,101156,Scott  Lauder,11/05/2024,08:30AM,10:30AM,Uni_Requirement,Year1
323,5,HSGN,22277,500160,Human Anatomy and Physiology,82L,LAB,MDM,30,101745,Dana Faraj Salahat,05/05/2024,08:30AM,10:30AM,General,Year1
324,5,HSGN,22279,500160,Human Anatomy and Physiology,83L,LAB,MDM,27,10770,Sondos Abderraheem Harfeel,05/05/2024,08:30AM,10:30AM,General,Year1
325,4,IEMG,22409,405432,Facilities Planning,12,LEC,UOS,10,10959,Hamdi  Bashir,12/05/2024,08:30AM,10:30AM,General,Year4
326,5,HSGN,22265,500160,Human Anatomy and Physiology,77L,LAB,MDM,28,101988,Gayathri  Arumughan,05/05/2024,08:30AM,10:30AM,General,Year1
327,11,MDCH,22380,1101249,Pharmaceutical Analysis,71,LEC,MDM,33,101389,Hasan Yaser Hasan  Alniss,05/05/2024,08:30AM,10:30AM,General,Year2
330,6,PBLW,22791,602246,Human Rights in Islam,09E,LEC,UOS,78,102126,Abdelnaser Sayid Mohamed Aljahani,30/04/2024,08:30AM,10:30AM,Uni_Requirement,Year2
332,6,PBLW,22545,602246,Human Rights in Islam,4,LEC,UOS,82,101458,Shadi Adnan  Alshdaifat,30/04/2024,08:30AM,10:30AM,Uni_Requirement,Year2
333,5,MLT,21957,501365,Blood Banking,73L,LAB,MDM,23,10216,Omar Mahmoud Chebbo,06/05/2024,08:30AM,10:30AM,General,Year3
334,15,COSC,21961,1501365,Advanced Database System,11,LEC,UOS,67,101842,Ibrahim Abaker Targio Hashem,12/05/2024,08:30AM,10:30AM,General,Year3
339,14,APHY,20803,1430115,Physics 1,5,LEC,MAM,48,101886,Amine  Ahriche,09/05/2024,08:30AM,10:30AM,General,Year1
340,3,ACCT,20837,301322,Intermediate Accounting II,11,LEC,UOS,18,102113,Ammad  Ahmed,11/05/2024,08:30AM,10:30AM,General,Year3
341,14,APHY,20760,1430107,Physics for Health Sci,71,LEC,MDM,46,10039,Bassam Rashed Khader,12/05/2024,08:30AM,10:30AM,General,Year1
342,1,FREL,20899,104100,Islamic Culture,17T,LEC,UOS,97,101758,Kabiru  Goje,27/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
343,1,FREL,20884,104100,Islamic Culture,14M,LEC,UOS,125,102176,Khadija Mohamed Ali Malik Aldhuhoori,27/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
344,14,APHY,20764,1430115,Physics 1,54,LEC,MAW,36,101823,Hichem  El Euch,09/05/2024,08:30AM,10:30AM,General,Year1
345,6,PBLW,20812,602152,Penal Law: General Part,1,LEB,MAM,43,102130,Rim  Helali,04/05/2024,08:30AM,10:30AM,General,Year1
346,1,FREL,20924,104100,Islamic Culture,20M,LEC,UOS,118,P-3082,Ahmed  Sebihi,27/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
347,14,APHY,20886,1460311,Petroleum geology,11,LEC,UOS,9,101946,Mohamed Ibrahim Abdelfattah Ibrahim Farag,13/05/2024,08:30AM,10:30AM,General,Year3
348,14,APHY,20765,1430115,Physics 1,03G,LEC,MAM,47,102114,Mahmoud Rabie Abdel-Hafez,09/05/2024,08:30AM,10:30AM,General,Year1
349,14,APHY,20798,1430115,Physics 1,1,LEC,MAM,44,102082,Mejd Majid Mohamed Alsari Almheiri,09/05/2024,08:30AM,10:30AM,General,Year1
350,6,PBLW,20814,602152,Penal Law: General Part,51,LEB,MAW,38,101887,Halima Khalid Nasir Saif Almidfa,04/05/2024,08:30AM,10:30AM,General,Year1
351,3,ACCT,20800,301120,Financial Accounting,52,LEC,MAW,61,10940,Walaa W. Elkelish,11/05/2024,08:30AM,10:30AM,General,Year1
352,1,FREL,20890,104100,Islamic Culture,15B,LEC,UOS,122,102176,Khadija Mohamed Ali Malik Aldhuhoori,27/04/2024,08:30AM,10:30AM,Uni_Requirement,Year1
353,6,PBLW,20817,602454,Law of Criminal Procedures,1,LEB,MAM,16,102130,Rim  Helali,11/05/2024,08:30AM,10:30AM,General,Year4
354,15,CENG,20619,1502232,Micro. & Assembly  Language,11,LEB,UOS,24,10149,Bassel Mohammed Soudan,13/05/2024,11:00AM,13:00PM,General,Year2
355,3,BUSP,20683,302467,Strategic Management,52,LEC,MAW,31,102118,Mian Muhammad  Ajmal,05/05/2024,11:00AM,13:00PM,General,Year4
356,15,BUIS,20601,1503228,E-Business,1,LEC,MAM,34,101203,Iman Ahmed Akour,13/05/2024,11:00AM,13:00PM,General,Year2
357,1,FREL,20553,104130,Analytical Biog of the Prophet,14,LEC,UOS,104,101996,Kaltum Mohamed Hared Mohamed,30/04/2024,11:00AM,13:00PM,Uni_Requirement,Year1
358,1,JURF,20518,103325,Jur. of Wills and Inheritance,2,LEC,MAM,13,101762,Madou Gaye Sylla,07/05/2024,11:00AM,13:00PM,General,Year3
359,1,JURF,20534,103445,Prov. of evid. aga. isl. jur.,1,LEC,MAM,7,102092,Abdulrahman Abdullatif Mohammad Abdullatif,12/05/2024,11:00AM,13:00PM,General,Year4
360,4,EECE,20114,402250,Fund. of Elec. Circuits,12,LEC,UOS,30,102103,Muhammad Mubasshir Shaikh,05/05/2024,11:00AM,13:00PM,General,Year2
361,14,BIOT,20378,1450361,Tissue Culture&Animal Biotech.,12L,LAB,UOS,13,10920,Ban  Al Joubori,05/05/2024,11:00AM,13:00PM,General,Year3
362,14,MATH,20249,1440132,Calculus II,2,LEC,MAM,40,101110,Mohammad Ghalib AL Akhrass,13/05/2024,11:00AM,13:00PM,General,Year1
363,14,MATH,20258,1440132,Calculus II,51,LEC,MAW,19,101720,Salim  Messaoudi,13/05/2024,11:00AM,13:00PM,General,Year1
364,14,MATH,20246,1440161,Calculus II for Engineers,1,LEC,MAM,47,101323,Mohammad Saleh Bataineh,05/05/2024,11:00AM,13:00PM,General,Year1
365,14,MATH,20226,1440261,Diff. Equs for Engs,3,LEC,MAM,41,101720,Salim  Messaoudi,06/05/2024,11:00AM,13:00PM,General,Year2
366,5,NURS,20430,503101,Health and Safety,71A,LEC,UOS,143,102041,Muna Hassan Mohammed Hammash,07/05/2024,11:00AM,13:00PM,General,Year1
367,14,BIOT,20427,1450492A,Selected Topics in Biotech. A,11,LEC,UOS,20,30144,Ihsan Ali Mahasneh,09/05/2024,11:00AM,13:00PM,General,Year4
370,11,PHPR,23717,1102120,Human Anatomy & Physiology II,73,LEC,MDM,95,101309,Rania Awada Harati,09/05/2024,11:00AM,13:00PM,General,Year1
373,6,PRLW,21262,601423,Private International Law,1,LEB,MAM,14,101962,Nashwa Ahmed Mohamed,05/05/2024,11:00AM,13:00PM,General,Year4
374,6,PRLW,23879,601312,Nominate Contracts 1,52,LEC,MAW,4,102137,Iman Khamis Salim Mubarak Alyahyaee,13/05/2024,11:00AM,13:00PM,General,Year3
379,2,SOCI,20979,204412,Social Organizations,1,LEC,MAM,35,101285,Salama Mohammad Al Rahoomi,06/05/2024,11:00AM,13:00PM,General,Year4
380,6,PRLW,21082,601110,Legal Research Methods,51,LEC,MAW,46,101900,Mariam Ahmed Khalfan Alsandal,12/05/2024,11:00AM,13:00PM,General,Year1
382,5,CLNU,21195,507101,Health Awareness and Nutrition,12A,LEC,MDM,86,101267,Moezalislam Ezzat Faris,01/05/2024,11:00AM,13:00PM,Uni_Requirement,Year1
383,6,PRLW,21087,601216,Nominate Cnt.(Sale &Ins. Cnt.),51,LEB,MAW,24,102108,Nizar  Mannai,13/05/2024,11:00AM,13:00PM,General,Year2
385,15,COSC,21702,1501101,Introduction to IT(Arabic),53,LEB,MAW,40,102063,Mo'ath Mazin Faleh Mheidat,02/05/2024,11:00AM,13:00PM,General,Year1
386,4,SREE,21610,406330,Wind Energy Systems,51,LEC,MAW,21,101055,Tareq Samir Zaki Salameh,14/05/2024,11:00AM,13:00PM,General,Year3
387,15,COSC,21614,1501101,Introduction to IT(Arabic),2,LEB,MAM,38,101514,Nasr Mohamed Abdalla Mohamed,02/05/2024,11:00AM,13:00PM,General,Year1
388,5,NURS,24556,503101,Health and Safety,73E,LEC,MDM,40,102174,Muhammed Ayas  Kalla Puthiyaveettil,07/05/2024,11:00AM,13:00PM,General,Year1
389,15,CENG,24267,1502232,Micro. & Assembly  Language,13,LEB,UOS,23,10905,Ali Ali El Moursy,13/05/2024,11:00AM,13:00PM,General,Year2
391,11,PHCS,22188,1103121,Microbiology,71L,LAB,MDM,28,P-3120,Muna Bassam Suleiman Najm,05/05/2024,11:00AM,13:00PM,General,Year1
392,5,HSGN,23245,500106,Human Anatomy & Physiology Lab,72L,LAB,MDM,1,101988,Gayathri  Arumughan,11/05/2024,11:00AM,13:00PM,General,Year1
395,4,MECH,22467,408201,Engineering Thermodynamics,11,LEC,UOS,6,101286,Syarif  Junaidi,08/05/2024,11:00AM,13:00PM,General,Year2
396,4,MECH,22470,408318,Instrumentation & Measurements,11,LEC,UOS,11,101677,Tahar  Laoui,11/05/2024,11:00AM,13:00PM,General,Year3
397,5,PHTH,22263,505361,PT for Musc. Condition(2),71,LEC,MDM,47,101742,Ashokan  Arumugam,09/05/2024,11:00AM,13:00PM,General,Year3
399,4,MECH,22460,408432,Advanced Fluid Mechanics,11,LEC,UOS,23,102117,Hakan Fehmi Oztop,09/05/2024,11:00AM,13:00PM,General,Year4
400,4,IEMG,22424,405341,Erg. Work &  Process Improvt.,51,LEB,MAW,18,101497,In Ju  Kim,12/05/2024,11:00AM,13:00PM,General,Year3
401,15,CENG,23523,1502232,Micro. & Assembly  Language,12,LEB,UOS,23,10149,Bassel Mohammed Soudan,13/05/2024,11:00AM,13:00PM,General,Year2
407,6,PRLW,23255,601336,Negotiable Instruments,11,LEC,MAM,31,101088,Mudafar Jaber AL Rawi,08/05/2024,11:00AM,13:00PM,General,Year3
409,11,PHPR,21891,1104452,Principle of OTC Therapy,73,LEC,MDM,61,101749,Feras Jassim Jirjees,11/05/2024,11:00AM,13:00PM,General,Year4
410,11,PHCS,21934,1103240,Dosage Forms II,72,LEC,MDM,87,10722,Iman Saad Mohamed,08/05/2024,11:00AM,13:00PM,General,Year2
411,5,MDI,21895,502472,Nuclear Medicine,71,LEC,MDM,20,101794,Huseyin Ozan Tekin,11/05/2024,11:00AM,13:00PM,General,Year4
413,2,INRE,24383,205101,Introduction to Intern. Rela.,1,LEC,MAM,39,102177,Andreas  Rechkemmer,09/05/2024,11:00AM,13:00PM,General,Year1
415,5,ENVH,20951,506362,Food Safety and Quality,71,LEC,MDM,19,101872,Ioannis  Savvaidis,12/05/2024,11:00AM,13:00PM,General,Year3
416,14,APHY,20745,1460120,Physical Geology,11T,LEC,UOS,2,101990,Asma Ali Ahmed Almughanni Alnaqbi,07/05/2024,11:00AM,13:00PM,General,Year1
417,14,APHY,20841,1460413,Reservoir characterization,11,LEC,UOS,7,101946,Mohamed Ibrahim Abdelfattah Ibrahim Farag,09/05/2024,11:00AM,13:00PM,General,Year4
418,2,SOCI,20922,204242,Collective Behavior,1,LEC,MAM,39,101967,Asma Hamdan Mohamed Ahmed Alsaadi,08/05/2024,11:00AM,13:00PM,General,Year2
419,1,FREL,20721,104433,Hadith Auth. & The Stu. of Ch.,51,LEC,MAW,8,101996,Kaltum Mohamed Hared Mohamed,08/05/2024,11:00AM,13:00PM,General,Year4
420,15,CENG,20631,1502346,Computer Com. and networks,11,LEC,UOS,44,10581,Mohamed Elsayed Saad,14/05/2024,13:30PM,15:30PM,General,Year3
422,15,BUIS,20596,1503130,Introduction to BIS,01V,LEC,MAM,44,P-3113,Fanar F. H. Shwedeh,06/05/2024,13:30PM,15:30PM,General,Year1
423,15,BUIS,20599,1503130,Introduction to BIS,52,LEC,MAW,44,101203,Iman Ahmed Akour,06/05/2024,13:30PM,15:30PM,General,Year1
424,1,FREL,20574,104221,Recitation Mem & Tajweed (1),1,LEC,MAM,7,70114,Amjad Mhd Alhenawi,13/05/2024,13:30PM,15:30PM,General,Year2
425,1,JURF,23388,103110,Foundations of Islamic Juris.,52,LEC,MAW,18,101682,Arif Mohammed Aljanahi,08/05/2024,13:30PM,15:30PM,General,Year1
426,3,BUSP,20704,302367,Entrepreneurship,1,LEC,MAM,47,10764,Syed Awais Ahmed,07/05/2024,13:30PM,15:30PM,General,Year3
427,1,FREL,20705,104223,Exegesis of Legal Verses,1,LEC,MAM,16,101450,Mahdi Kais Abdualkarim Abdualkarim,05/05/2024,13:30PM,15:30PM,General,Year2
428,2,INRE,20381,205220,World Perspective,11,LEC,UOS,27,101869,Kazi Fahmida Farzana,08/05/2024,13:30PM,15:30PM,General,Year2
429,14,MATH,20265,1440133,Calculus I for Engineering,55U,LEC,MAW,41,101323,Mohammad Saleh Bataineh,05/05/2024,13:30PM,15:30PM,General,Year1
